"DAC_DONOR","Donor","PART","Part","TRANSACTYPE","Aid type","FLOWS","Fund flows","DATATYPE","Amount type","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"82","Estonia","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,0.53,,
"82","Estonia","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,33.25,,
"82","Estonia","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,33.25,,
"82","Estonia","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,0.92,,
"82","Estonia","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",49.93,,
"82","Estonia","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",16.68,,
"82","Estonia","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1.81,,
"82","Estonia","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",4.1,,
"82","Estonia","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",5.13,,
"82","Estonia","1","1 : Part I - Developing Countries","1905","I.A. Memo: Post-conflict peacebuilding operations","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",0.53,,
"82","Estonia","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",33.25,,
"82","Estonia","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",33.25,,
"82","Estonia","1","1 : Part I - Developing Countries","207","VI.1. Total participation in peacebuilding operations (incl. non-ODA)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",0.92,,
"75","Hungary","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,417.88,,
"75","Hungary","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,225.93,,
"75","Hungary","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,191.95,,
"75","Hungary","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,191.95,,
"75","Hungary","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",417.88,,
"75","Hungary","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",225.93,,
"75","Hungary","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",191.95,,
"75","Hungary","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",191.95,,
"20","Iceland","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,57.9,,
"20","Iceland","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,46.13,,
"20","Iceland","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2.5,,
"20","Iceland","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,11.18,,
"20","Iceland","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,7.1,,
"20","Iceland","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,2.7,,
"20","Iceland","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,18.14,,
"20","Iceland","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,0.3,,
"20","Iceland","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,11.76,,
"20","Iceland","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,11.76,,
"20","Iceland","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",57.9,,
"20","Iceland","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",46.13,,
"20","Iceland","1","1 : Part I - Developing Countries","1330","   Memo: Projects qualifying as programme-based approaches","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2.5,,
"20","Iceland","1","1 : Part I - Developing Countries","1901","I.A. Memo: Programme-based approaches (PBAs)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",11.18,,
"20","Iceland","1","1 : Part I - Developing Countries","1902","I.A. Memo: Free-standing technical co-operation (FTC)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",7.1,,
"20","Iceland","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",2.7,,
"20","Iceland","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",18.14,,
"20","Iceland","1","1 : Part I - Developing Countries","1906","I.A. Memo: Relief food aid","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",0.3,,
"20","Iceland","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",11.76,,
"20","Iceland","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",11.76,,
"546","Israel","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,291.04,,
"546","Israel","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,241.59,,
"546","Israel","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,49.45,,
"546","Israel","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,49.45,,
"546","Israel","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",291.04,,
"546","Israel","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",241.59,,
"546","Israel","1","1 : Part I - Developing Countries","2000","I.B. Multilateral Official Development Assistance (capital subscriptions are included with grants)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",49.45,,
"546","Israel","1","1 : Part I - Developing Countries","2100","I.B.1. Multilateral contributions to:","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",49.45,,
"552","Kuwait","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,789.16,,
"552","Kuwait","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","A","Current Prices","2020","2020","USD","US Dollar","6","Millions",,,756.75,,
"552","Kuwait","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",789.16,,
"552","Kuwait","1","1 : Part I - Developing Countries","1015","I.A. Bilateral Official Development Assistance by types of aid (1+2+3+4+5+6+7+8+9+10)","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",756.75,,
"552","Kuwait","1","1 : Part I - Developing Countries","1903","I.A. Memo: ODA channelled through private entities","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",1.2,,
"552","Kuwait","1","1 : Part I - Developing Countries","1904","I.A. Memo: ODA channelled through multilateral organisations","1120","Gross Disbursements","D","Constant Prices","2020","2020","USD","US Dollar","6","Millions","2020","2020",5.2,,
